,Accident_Severity,Number_of_Casualties,Day_of_Week,Speed_limit
1357,3,1,6,30
1358,3,1,2,30
1359,3,1,3,30
1360,3,1,4,30
1361,3,1,5,30
1362,2,1,1,30
1363,3,1,6,30
1364,2,1,4,30
1365,2,1,7,30
1366,3,1,5,30
1367,3,1,4,30
1368,3,1,4,30
1369,3,1,4,30
1370,3,2,3,30
1371,3,1,5,30
1372,3,1,6,30
1373,3,1,2,30
1374,3,1,3,30
1375,3,1,2,30
1376,3,1,6,30
1377,3,1,3,30
1378,3,4,1,30
1379,3,1,2,30
1380,2,1,1,30
1381,3,1,2,30
1382,3,1,4,30
1383,2,1,5,30
1384,3,1,3,30
1385,3,2,7,30
1386,3,1,4,30
1387,2,1,2,30
1388,3,1,5,30
1389,3,1,1,30
1390,3,1,4,30
1391,3,1,6,30
1392,3,1,2,30
1393,3,1,5,30
1394,3,1,7,30
1395,3,1,7,30
1396,3,1,7,30
1397,3,1,7,30
1398,3,1,2,30
1399,3,1,3,30
1400,3,1,5,30
1401,3,1,4,30
1402,3,1,3,30
1403,3,1,5,30
1404,2,1,4,30
1405,3,1,6,30
1406,3,1,1,30
1407,3,1,7,30
1408,3,1,6,30
1409,3,1,3,30
1410,3,3,7,30
1411,3,1,1,30
1412,3,1,2,30
1413,3,1,2,30
1414,3,1,2,30
1415,3,1,5,30
1416,3,1,1,30
1417,3,3,7,30
1418,2,1,5,30
1419,3,1,7,30
1420,2,1,7,30
1421,3,1,7,30
1422,3,1,1,30
1423,3,1,2,30
1424,3,1,2,30
1425,3,1,6,30
1426,3,1,2,30
1427,3,1,3,30
1428,3,2,4,30
1429,2,1,4,30
1430,3,1,4,30
1431,3,1,4,30
1432,2,1,4,30
1433,3,1,4,30
1434,3,1,5,30
1435,3,1,5,30
1436,3,4,6,30
1437,3,2,7,30
1438,3,1,1,30
1439,3,1,2,30
1440,3,1,2,30
1441,3,1,3,30
1442,3,1,3,30
1443,3,1,3,30
1444,3,1,1,30
1445,3,1,5,30
1446,3,2,6,30
1447,2,1,2,30
1448,3,1,6,30
1449,3,2,2,30
1450,2,1,2,30
1451,2,1,4,20
1452,3,1,5,30
1453,3,1,6,30
1454,3,1,6,30
1455,3,1,4,30
1456,3,1,7,30
1457,2,1,4,30
1458,3,1,7,30
1459,3,1,5,30
1460,3,4,6,40
1461,3,1,1,30
1462,3,1,1,30
1463,3,1,2,30
1464,2,2,3,30
1465,3,1,6,30
1466,2,1,5,30
1467,3,1,4,30
1468,3,1,4,30
1469,3,1,6,30
1470,3,1,6,30
1471,3,1,6,30
1472,3,1,6,30
1473,3,1,7,30
1474,3,1,7,40
1475,3,1,1,30
1476,3,1,2,30
1477,3,1,2,30
1478,3,1,3,30
1479,3,1,3,30
1480,3,1,2,30
1481,3,1,4,30
1482,3,1,4,30
1483,3,1,4,30
1484,3,1,5,30
1485,3,1,5,30
1486,3,1,5,30
1487,2,1,3,30
1488,3,1,1,30
1489,3,1,6,30
1490,3,1,6,30
1491,3,1,7,30
1492,3,1,7,30
1493,3,1,7,30
1494,3,1,7,30
1495,2,1,7,30
1496,3,1,7,30
1497,2,2,1,30
1498,3,1,6,30
1499,3,1,2,30
1500,3,1,3,30
1501,3,1,4,30
1502,3,1,4,30
1503,3,1,4,30
1504,3,1,5,30
1505,3,1,3,30
1506,3,1,4,30
1507,3,1,4,30
1508,2,2,4,30
1509,3,1,4,30
1510,3,1,5,30
1511,3,1,5,30
1512,3,2,3,30
1513,3,1,5,30
1514,3,1,6,30
1515,3,1,6,30
1516,3,1,7,30
1517,2,1,7,40
1518,2,3,1,30
1519,3,1,5,30
1520,3,1,2,30
1521,3,1,2,30
1522,3,1,2,30
1523,3,1,2,30
1524,3,1,2,40
1525,3,1,3,30
1526,3,1,3,30
1527,3,2,3,30
1528,2,2,4,30
1529,3,1,4,30
1530,3,1,4,30
1531,3,1,4,30
1532,3,1,6,30
1533,3,1,7,30
1534,3,1,1,30
1535,3,1,4,30
1536,3,1,5,30
1537,3,1,7,30
1538,3,1,2,30
1539,3,2,4,30
1540,3,2,2,30
1541,3,1,2,30
1542,3,1,4,30
1543,3,1,3,30
1544,3,1,6,30
1545,3,1,3,30
1546,3,1,2,30
1547,2,1,2,30
1548,3,1,3,30
1549,3,1,4,30
1550,3,1,4,30
1551,3,1,5,30
1552,3,1,5,30
1553,3,2,5,30
1554,3,1,6,30
1555,3,3,1,50
1556,3,1,4,30
1557,3,1,4,30
1558,3,1,3,30
1559,3,1,4,30
1560,3,1,5,30
1561,3,1,5,30
1562,3,1,5,30
1563,3,1,1,30
1564,3,1,4,30
1565,3,1,5,30
1566,3,1,6,30
1567,3,2,1,30
1568,3,1,7,30
1569,3,1,3,30
1570,3,1,7,30
1571,3,1,2,30
1572,3,1,3,30
1573,3,1,4,30
1574,3,1,5,30
1575,3,1,4,30
1576,3,1,4,30
1577,3,1,3,30
1578,3,1,4,30
1579,3,1,5,30
1580,3,1,5,30
1581,3,2,5,30
1582,3,1,5,30
1583,2,1,6,30
1584,3,1,6,30
1585,3,1,6,30
1586,3,1,6,30
1587,3,1,6,30
1588,3,1,7,30
1589,3,1,7,30
1590,3,2,7,30
1591,3,1,7,30
1592,3,1,7,30
1593,3,1,3,30
1594,2,1,1,30
1595,3,1,2,30
1596,3,1,3,30
1597,3,1,3,30
1598,3,1,5,30
1599,3,1,5,30
1600,3,1,5,30
1601,2,1,6,30
1602,3,1,6,30
1603,3,1,6,30
1604,3,1,6,30
1605,3,1,6,30
1606,3,1,7,30
1607,2,1,7,30
1608,3,1,7,30
1609,2,1,1,30
1610,3,1,1,30
1611,3,1,1,30
1612,3,1,3,30
1613,2,1,3,30
1614,3,1,3,30
1615,3,1,7,30
1616,3,2,3,30
1617,2,1,4,30
1618,2,1,3,30
1619,3,1,2,30
1620,3,1,3,30
1621,3,1,4,30
1622,3,1,4,30
1623,3,1,5,30
1624,3,1,5,30
1625,3,1,5,30
1626,3,1,5,30
1627,3,1,5,30
1628,3,1,5,30
1629,3,1,6,30
1630,3,1,6,30
1631,3,1,7,30
1632,3,1,7,30
1633,3,1,1,30
1634,2,1,1,30
1635,3,1,2,30
1636,3,1,7,30
1637,3,1,5,30
1638,3,1,4,30
1639,3,1,3,30
1640,2,4,6,30
1641,2,1,4,30
1642,3,2,7,30
1643,3,1,3,30
1644,3,1,6,30
1645,3,1,4,30
1646,2,1,6,30
1647,3,2,1,30
1648,3,1,7,30
1649,3,1,3,30
1650,3,1,2,30
1651,3,1,1,30
1652,3,1,5,30
1653,3,1,5,30
1654,2,1,6,30
1655,3,1,5,30
1656,3,1,2,30
1657,2,1,5,30
1658,3,1,3,30
1659,3,1,5,30
1660,3,1,6,30
1661,3,1,2,40
1662,3,1,2,30
1663,3,2,6,30
1664,3,1,7,30
1665,3,1,7,30
1666,3,1,4,30
1667,2,1,5,30
1668,2,1,6,30
1669,3,1,7,30
1670,3,1,6,30
1671,3,1,1,30
1672,3,1,3,30
1673,3,1,4,30
1674,3,1,5,30
1675,3,1,7,30
1676,2,1,1,30
1677,3,1,1,30
1678,3,1,3,30
1679,3,1,1,30
1680,3,1,4,30
1681,3,1,6,30
1682,3,1,2,30
1683,3,1,4,30
1684,2,1,4,30
1685,3,1,6,30
1686,3,1,2,30
1687,3,1,5,30
1688,3,3,7,30
1689,3,1,4,30
1690,3,1,4,30
1691,3,1,7,30
1692,3,1,4,30
1693,3,1,1,30
1694,3,1,2,30
1695,3,2,7,30
1696,3,1,7,30
1697,3,1,2,30
1698,3,1,6,30
1699,2,1,6,30
1700,2,2,3,30
1701,2,1,1,30
1702,3,1,4,30
1703,3,1,5,30
1704,3,1,5,30
1705,3,1,6,30
1706,3,1,5,30
1707,3,1,1,30
1708,3,1,6,30
1709,3,1,2,30
1710,2,1,3,30
1711,3,2,3,30
1712,3,1,6,30
1713,2,1,7,30
1714,3,1,4,30
1715,3,1,2,30
1716,3,2,2,30
1717,3,1,2,30
1718,2,1,4,30
1719,3,1,6,30
1720,2,1,3,30
1721,2,1,6,30
1722,3,1,6,30
1723,3,1,4,30
1724,2,1,7,30
1725,3,1,7,30
1726,3,1,4,30
1727,3,1,5,30
1728,3,1,2,30
1729,3,2,6,30
1730,3,1,5,30
1731,3,1,3,30
1732,2,1,4,30
1733,3,1,5,30
1734,3,1,6,30
1735,3,1,6,30
1736,3,1,6,30
1737,3,1,7,30
1738,3,1,3,30
1739,2,1,6,30
1740,3,1,2,30
1741,3,1,2,30
1742,3,1,2,30
1743,3,1,6,30
1744,3,1,3,30
1745,3,1,1,30
1746,2,1,2,30
1747,2,1,6,30
1748,3,1,6,30
1749,3,1,7,30
1750,3,1,4,30
1751,3,1,5,30
1752,3,1,1,30
1753,3,1,5,30
1754,3,1,3,30
1755,3,1,6,30
1756,3,1,2,30
1757,3,1,7,30
1758,3,1,5,30
1759,3,1,2,30
1760,3,1,4,30
1761,3,1,1,30
1762,2,1,3,30
1763,3,3,3,30
1764,3,1,7,30
1765,3,1,6,30
1766,3,1,3,30
1767,3,1,3,30
1768,3,1,7,30
1769,3,1,2,30
1770,3,1,3,30
1771,2,1,5,30
1772,3,1,5,30
1773,3,1,6,30
1774,3,1,2,30
1775,3,1,4,40
1776,3,1,4,30
1777,3,1,3,50
1778,3,1,3,30
1779,3,1,6,30
1780,2,1,4,30
1781,3,1,3,30
1782,3,1,6,30
1783,3,1,2,30
1784,3,1,3,30
1785,3,1,3,30
1786,3,1,4,30
1787,3,1,4,30
1788,2,1,2,30
1789,3,1,3,30
1790,2,1,7,30
1791,3,1,5,30
1792,3,1,5,30
1793,3,2,5,30
1794,3,1,4,30
1795,3,1,3,30
1796,3,1,4,30
1797,3,1,4,30
1798,2,1,5,30
1799,3,1,1,30
1800,3,1,5,30
1801,3,1,5,30
1802,3,1,6,30
1803,3,1,5,30
1804,3,1,4,30
1805,3,1,4,30
1806,3,1,6,30
1807,2,1,6,30
1808,2,1,4,30
1809,3,1,4,30
1810,3,1,1,30
1811,3,1,4,30
1812,2,1,3,30
1813,3,1,5,30
1814,3,1,6,30
1815,3,2,6,30
1816,3,1,3,30
1817,3,1,5,30
1818,3,1,7,30
1819,3,1,5,30
1820,3,1,2,30
1821,3,1,6,30
1822,3,1,2,30
1823,3,1,4,30
1824,3,1,3,30
1825,3,1,5,30
1826,3,1,5,30
1827,2,1,6,30
1828,3,1,6,30
1829,2,1,3,30
1830,3,1,6,30
1831,3,1,6,30
1832,3,1,3,30
1833,3,1,6,30
1834,3,1,3,30
1835,2,1,6,30
1836,2,2,7,30
1837,3,1,7,30
1838,3,1,1,30
1839,3,1,1,30
1840,3,1,1,30
1841,3,1,2,30
1842,3,1,2,30
1843,3,1,2,30
1844,2,2,3,30
1845,3,3,3,30
1846,3,1,4,30
1847,3,1,2,30
1848,2,1,5,30
1849,3,1,1,30
1850,3,1,4,30
1851,2,1,7,30
1852,2,1,5,30
1853,3,1,5,30
1854,3,1,4,30
1855,3,1,5,30
1856,2,1,5,30
1857,3,1,6,30
1858,3,1,6,30
1859,3,1,6,30
1860,3,1,6,30
1861,3,1,6,30
1862,3,1,6,30
1863,3,1,5,30
1864,3,1,7,30
1865,3,2,6,30
1866,3,1,7,30
1867,3,1,1,30
1868,3,1,1,30
1869,2,1,2,30
1870,3,1,7,30
1871,3,1,4,30
1872,3,1,5,30
1873,3,1,4,30
1874,3,1,1,30
1875,3,1,3,30
1876,3,1,3,30
1877,3,1,4,30
1878,3,1,6,30
1879,3,1,4,30
1880,3,1,5,30
1881,3,1,7,30
1882,3,1,7,30
1883,3,1,2,30
1884,3,1,4,30
1885,3,1,2,30
1886,2,1,2,30
1887,3,1,6,30
1888,3,1,2,30
1889,3,1,1,30
1890,3,1,5,30
1891,3,1,1,30
1892,3,1,6,30
1893,3,1,5,30
1894,3,1,5,30
1895,3,1,4,30
1896,3,1,6,30
1897,3,1,2,30
1898,3,1,3,30
1899,3,1,4,30
1900,3,1,4,30
1901,3,1,1,30
1902,2,1,2,30
1903,3,1,3,30
1904,2,1,4,30
1905,3,1,7,40
1906,2,1,3,30
1907,3,1,4,30
1908,3,1,3,30
1909,3,1,2,30
1910,2,1,4,30
1911,3,1,6,30
1912,3,1,7,30
1913,3,1,4,30
1914,3,1,1,30
1915,3,1,3,30
1916,3,1,4,30
1917,2,1,7,30
1918,3,1,3,30
1919,2,2,1,30
1920,3,1,1,30
1921,3,1,6,30
1922,3,1,3,30
1923,3,1,5,30
1924,3,1,4,30
1925,3,1,7,30
1926,3,1,1,30
1927,3,1,5,30
1928,3,2,3,30
1929,2,1,3,30
1930,3,1,4,30
1931,3,1,4,30
1932,3,1,4,30
1933,3,1,6,30
1934,3,1,6,30
1935,3,1,6,30
1936,3,1,6,30
1937,3,1,2,30
1938,3,1,5,30
1939,3,1,6,30
1940,3,1,3,30
1941,3,2,6,30
1942,2,1,4,30
1943,2,1,7,30
1944,3,1,1,30
1945,3,1,1,30
1946,3,1,6,30
1947,3,1,7,30
1948,3,4,5,30
1949,3,1,5,30
1950,3,1,4,30
1951,3,2,4,30
1952,3,1,2,30
1953,3,1,5,30
1954,3,1,3,30
1955,3,1,5,30
1956,3,1,5,30
1957,3,1,5,30
1958,3,2,5,30
1959,3,1,2,30
1960,3,1,7,30
1961,3,1,1,30
1962,2,1,2,30
1963,2,1,7,30
1964,3,1,1,30
1965,3,1,2,30
1966,3,1,7,30
1967,3,1,3,30
1968,3,1,2,30
1969,3,1,2,30
1970,2,1,4,30
1971,3,1,4,30
1972,3,1,3,30
1973,3,1,1,30
1974,3,1,2,30
1975,3,1,1,30
1976,3,1,4,30
1977,3,1,6,30
1978,3,1,6,30
1979,2,1,6,30
1980,3,1,5,30
1981,3,1,3,30
1982,3,1,3,30
1983,3,1,6,30
1984,3,1,5,30
1985,3,1,5,30
1986,3,1,2,30
1987,3,1,2,30
1988,3,1,1,30
1989,3,2,2,30
1990,2,1,3,50
1991,3,1,1,30
1992,3,1,7,30
1993,2,1,7,30
1994,3,1,7,30
1995,3,1,1,30
1996,3,1,4,30
1997,3,1,2,30
1998,3,1,6,30
1999,3,1,2,30
2000,3,1,1,30
2001,3,2,5,30
2002,3,1,4,30
2003,3,1,5,30
2004,3,1,3,30
2005,3,1,3,30
2006,3,1,2,30
2007,3,1,2,30
2008,3,1,1,30
2009,3,1,1,30
2010,3,1,5,30
2011,3,1,5,30
2012,3,1,5,30
2013,3,1,5,30
2014,3,1,6,30
2015,3,1,7,30
2016,3,1,3,30
2017,3,1,6,30
2018,3,3,3,30
2019,3,1,6,50
2020,3,1,4,30
2021,3,1,3,30
2022,3,1,5,30
2023,3,1,5,30
2024,3,1,3,30
2025,3,1,5,30
2026,3,1,3,30
2027,3,1,1,30
2028,3,1,2,30
2029,3,1,4,30
2030,3,1,3,30
2031,3,1,6,30
2032,3,1,2,30
2033,3,1,3,30
2034,3,1,6,30
2035,3,2,6,30
2036,3,1,3,30
2037,3,1,3,30
2038,3,1,2,30
2039,3,1,2,30
2040,3,1,5,30
2041,3,1,4,30
2042,3,1,7,30
2043,3,1,7,30
2044,3,3,2,30
2045,3,1,5,30
2046,3,1,4,30
2047,3,1,6,30
2048,2,1,3,30
2049,3,1,7,30
2050,2,2,6,30
2051,3,1,6,30
2052,3,1,4,30
2053,3,1,3,30
2054,3,1,6,30
2055,3,1,4,30
2056,3,1,5,30
2057,3,1,5,30
2058,2,1,6,30
2059,3,1,1,30
2060,2,1,3,30
2061,3,1,2,30
2062,3,1,1,40
2063,3,1,6,30
2064,3,1,5,30
2065,3,1,2,30
2066,3,1,4,30
2067,3,1,3,30
2068,3,1,7,30
2069,3,1,2,30
2070,2,1,6,30
2071,3,1,5,30
2072,3,1,5,30
2073,3,1,1,30
2074,3,1,7,30
2075,3,1,4,30
2076,3,1,4,30
2077,3,2,6,30
2078,3,1,4,30
2079,3,1,6,30
2080,3,1,4,30
2081,3,1,7,30
2082,3,1,6,30
2083,3,1,7,40
2084,3,1,3,30
2085,3,2,5,30
2086,3,2,5,30
2087,3,1,7,30
2088,3,1,4,30
2089,3,1,3,30
2090,2,1,4,30
2091,3,1,6,30
2092,3,1,3,30
2093,3,1,1,30
2094,3,1,5,30
2095,3,1,3,30
2096,2,1,7,30
2097,3,1,7,30
2098,3,1,5,30
2099,3,1,4,20
2100,3,1,5,30
2101,3,1,5,30
2102,3,1,5,30
2103,3,3,4,30
2104,3,1,2,30
2105,3,1,6,30
2106,3,1,6,30
2107,3,1,4,30
2108,3,2,6,30
2109,3,1,5,30
2110,3,1,4,30
2111,3,1,6,30
2112,3,1,6,30
2113,2,2,7,30
2114,3,1,6,30
2115,3,1,6,30
2116,2,1,1,30
2117,3,1,1,30
2118,3,1,2,30
2119,3,1,2,30
2120,3,1,3,30
2121,2,1,3,30
2122,3,1,3,30
2123,3,1,3,30
2124,3,1,4,30
2125,3,1,3,30
2126,3,1,6,30
2127,2,1,6,30
2128,3,1,4,30
2129,3,1,7,30
2130,3,1,5,30
2131,3,1,2,30
2132,3,1,3,30
2133,3,2,5,30
2134,3,1,4,30
2135,3,1,5,30
2136,3,1,7,30
2137,3,1,4,30
2138,3,1,7,30
2139,3,1,4,30
2140,3,1,5,30
2141,3,1,4,30
2142,2,2,1,20
2143,3,1,5,30
2144,2,1,1,30
2145,3,1,1,30
2146,3,1,1,40
2147,2,1,2,30
2148,3,1,2,30
2149,3,1,4,30
2150,3,1,5,30
2151,3,1,3,30
2152,2,1,3,30
2153,3,1,6,30
2154,3,1,5,30
2155,3,1,6,30
2156,3,1,6,30
2157,3,1,6,30
2158,3,1,5,30
2159,3,1,5,30
2160,2,1,6,30
2161,3,3,1,30
2162,3,1,6,30
2163,3,1,6,30
2164,3,1,6,30
2165,3,1,7,30
2166,2,1,7,30
2167,3,1,5,30
2168,3,1,5,30
2169,3,1,7,30
2170,3,1,7,30
2171,2,1,6,30
2172,3,1,7,30
2173,2,1,7,30
2174,3,2,3,30
2175,2,1,5,30
2176,3,1,1,30
2177,3,1,2,30
2178,3,4,3,30
2179,3,2,7,30
2180,3,1,3,30
2181,2,1,5,30
2182,3,2,4,30
2183,3,1,5,30
2184,3,1,4,30
2185,3,1,5,20
2186,3,2,7,30
2187,3,1,3,30
2188,2,1,1,30
2189,3,1,3,30
2190,3,1,7,30
2191,3,2,4,30
2192,2,1,1,30
2193,3,1,1,30
2194,3,1,2,30
2195,2,1,1,30
2196,3,1,7,30
2197,3,1,1,30
2198,3,1,7,30
2199,3,1,3,30
2200,3,1,6,30
2201,3,1,3,30
2202,3,2,1,30
2203,3,1,3,30
2204,3,1,6,30
2205,3,1,4,30
2206,3,1,3,30
2207,3,1,2,30
2208,3,1,3,30
2209,2,1,6,30
2210,3,1,2,30
2211,3,1,2,30
2212,2,2,5,30
2213,3,2,3,30
2214,3,1,3,30
2215,2,1,2,30
2216,3,1,4,30
2217,3,1,2,30
2218,3,1,5,30
2219,3,1,5,30
2220,3,1,5,30
2221,3,1,7,30
2222,3,1,5,30
2223,3,1,2,30
2224,3,1,5,30
2225,3,1,3,30
2226,3,1,4,30
2227,3,1,4,30
2228,3,1,4,30
2229,3,1,5,30
2230,3,1,4,30
2231,3,1,1,30
2232,3,1,1,30
2233,3,1,7,30
2234,3,1,1,30
2235,3,1,3,30
2236,3,1,3,30
2237,3,1,3,30
2238,3,1,6,30
2239,3,2,7,30
2240,2,1,2,30
2241,3,1,4,30
2242,3,1,4,40
2243,3,1,5,30
2244,3,1,6,30
2245,3,1,6,30
2246,3,1,7,30
2247,3,1,1,30
2248,3,1,2,30
2249,3,1,3,30
2250,3,1,5,30
2251,3,1,2,60
2252,3,1,3,30
2253,3,1,3,30
2254,3,1,7,30
2255,2,1,2,30
2256,3,1,5,30
2257,3,1,6,30
2258,3,1,3,30
2259,3,1,3,30
2260,3,1,3,30
2261,3,1,3,30
2262,3,1,5,40
2263,3,1,3,30
2264,2,1,4,30
2265,3,1,2,30
2266,3,1,2,30
2267,3,1,2,30
2268,3,2,2,30
2269,3,1,3,30
2270,2,1,3,30
2271,2,1,1,30
2272,2,1,3,30
2273,3,1,4,30
2274,2,1,7,30
2275,3,1,4,30
2276,2,1,2,30
2277,3,1,6,30
2278,3,1,4,30
2279,3,2,3,30
2280,3,1,3,30
2281,3,1,5,30
2282,2,1,7,30
2283,3,1,7,30
2284,3,1,7,30
2285,3,1,7,30
2286,3,1,5,30
2287,3,1,4,30
2288,3,1,4,30
2289,3,1,4,30
2290,3,3,5,30
2291,3,1,1,30
2292,3,1,1,30
2293,3,1,2,30
2294,2,1,3,30
2295,3,1,3,40
2296,3,1,3,30
2297,3,1,4,30
2298,2,1,1,30
2299,3,1,5,30
2300,3,1,1,30
2301,3,1,6,30
2302,2,2,6,30
2303,2,1,7,30
2304,3,1,7,30
2305,3,1,7,30
2306,3,1,6,30
2307,3,1,3,30
2308,3,1,3,30
2309,3,1,3,30
2310,3,1,4,30
2311,3,1,7,30
2312,2,1,7,30
2313,3,1,2,30
2314,3,1,3,30
2315,3,1,3,30
2316,3,1,3,30
2317,3,1,3,30
2318,3,1,4,30
2319,3,1,4,30
2320,3,1,5,30
2321,3,1,3,30
2322,3,1,6,30
2323,3,2,2,30
2324,3,1,2,30
2325,3,1,4,30
2326,3,1,4,30
2327,3,2,4,30
2328,3,1,6,30
2329,2,1,4,30
2330,3,1,5,30
2331,2,1,6,30
2332,3,1,6,30
2333,3,1,3,30
2334,3,1,3,30
2335,3,2,4,30
2336,3,1,5,30
2337,3,1,6,30
2338,3,1,6,30
2339,3,1,7,30
2340,2,1,2,20
2341,3,1,3,30
2342,3,1,6,30
2343,3,1,6,30
2344,3,1,1,30
2345,3,2,1,30
2346,3,1,1,30
2347,3,1,1,30
2348,3,1,1,30
2349,3,1,1,30
2350,3,3,4,30
2351,3,1,4,30
2352,3,1,4,30
2353,3,1,2,30
2354,3,1,4,30
2355,3,1,4,30
2356,3,1,4,30
2357,3,1,7,30
2358,3,1,2,30
2359,2,2,7,30
2360,3,1,4,30
2361,3,1,5,30
2362,3,1,5,30
2363,3,1,5,30
2364,3,1,6,30
2365,3,1,6,30
2366,3,1,7,30
2367,3,2,1,30
2368,3,1,6,30
2369,3,1,2,30
2370,3,1,1,30
2371,2,1,6,30
2372,3,1,6,30
2373,2,1,7,30
2374,3,1,4,20
2375,3,1,3,30
2376,3,1,3,30
2377,3,1,3,30
2378,3,1,3,30
2379,3,1,4,30
2380,3,1,5,30
2381,2,1,6,30
2382,3,1,6,30
2383,2,1,5,30
2384,3,1,5,30
2385,2,1,4,30
2386,3,1,6,30
2387,3,1,6,30
2388,2,2,5,30
2389,3,1,6,30
2390,3,1,6,30
2391,2,1,1,30
2392,2,1,3,30
2393,3,1,2,30
2394,3,1,4,30
2395,3,1,3,30
2396,3,2,5,30
2397,3,1,3,30
2398,3,1,2,30
2399,3,1,3,30
2400,3,1,3,30
2401,3,1,2,30
2402,3,1,4,30
2403,3,1,2,30
2404,2,1,1,30
2405,3,1,6,30
2406,3,1,6,30
2407,3,1,6,30
2408,3,1,7,30
2409,2,1,5,30
2410,3,1,4,30
2411,3,1,1,30
2412,2,1,5,30
2413,3,1,4,30
2414,3,1,1,30
2415,3,1,2,30
2416,3,1,2,30
2417,3,1,3,30
2418,3,1,3,30
2419,3,2,3,30
2420,3,1,6,30
2421,3,1,6,30
2422,3,1,4,30
2423,3,1,3,30
2424,3,1,3,30
2425,2,1,3,30
2426,3,1,3,30
2427,3,2,4,30
2428,3,1,5,30
2429,3,1,5,30
2430,3,1,6,30
2431,3,1,6,30
2432,2,1,4,30
2433,3,2,1,30
2434,2,1,5,30
2435,3,1,7,30
2436,3,1,2,30
2437,3,1,6,30
2438,3,1,3,30
2439,3,1,4,30
2440,3,1,1,30
2441,2,1,2,30
2442,3,1,2,30
2443,3,1,6,30
2444,3,1,6,30
2445,3,1,6,30
2446,3,1,7,30
2447,3,1,1,30
2448,3,1,7,30
2449,3,1,2,30
2450,3,1,3,30
2451,3,1,2,30
2452,3,1,2,30
2453,3,1,2,30
2454,3,1,4,30
2455,3,1,2,30
2456,3,1,2,30
2457,3,1,5,30
2458,3,1,6,30
2459,2,1,6,30
2460,3,1,3,30
2461,2,1,3,30
2462,2,1,7,30
2463,3,1,4,30
2464,3,1,2,30
2465,3,1,4,30
2466,3,1,4,30
2467,3,1,5,30
2468,3,2,4,30
2469,3,1,4,30
2470,3,1,4,30
2471,3,1,5,30
2472,3,1,6,30
2473,3,1,2,30
2474,3,2,3,30
2475,3,1,5,30
2476,3,2,6,30
2477,3,1,3,30
2478,3,1,6,30
2479,3,1,6,30
2480,3,1,4,30
2481,3,1,5,30
2482,3,2,6,30
2483,3,1,6,30
2484,3,1,6,30
2485,3,2,7,30
2486,3,1,4,30
2487,2,1,4,30
2488,3,1,4,30
2489,3,1,4,30
2490,3,1,5,30
2491,3,1,1,30
2492,3,1,5,30
2493,3,1,4,30
2494,2,1,4,30
2495,3,1,3,30
2496,3,1,5,30
2497,3,1,4,30
2498,2,1,6,30
2499,3,1,7,30
2500,3,1,3,30
2501,3,1,7,30
2502,3,1,4,30
2503,3,1,3,30
2504,2,1,2,30
2505,3,1,6,30
2506,3,1,7,30
2507,3,1,6,30
2508,3,1,5,50
2509,3,1,2,40
2510,3,1,2,30
2511,3,1,2,30
2512,3,1,4,30
2513,3,1,7,30
2514,3,1,6,30
2515,3,1,3,30
2516,3,1,1,30
2517,3,1,7,30
2518,3,1,7,30
2519,3,1,6,30
2520,3,2,3,30
2521,3,1,5,30
2522,3,1,3,30
2523,3,1,7,30
2524,3,1,2,30
2525,3,1,4,30
2526,3,1,1,30
2527,3,1,5,30
2528,3,1,7,30
2529,2,1,2,30
2530,2,1,3,30
2531,3,1,5,30
2532,3,1,5,30
2533,3,1,3,30
2534,3,1,7,30
2535,3,1,4,30
2536,3,1,5,30
2537,3,1,2,40
2538,3,1,4,30
2539,3,1,3,30
2540,3,1,6,30
2541,3,1,1,30
2542,3,1,7,30
2543,3,1,7,30
2544,3,1,6,30
2545,3,1,2,30
2546,2,1,4,30
2547,2,1,6,30
2548,3,1,4,30
2549,3,1,7,30
2550,3,1,1,30
2551,3,1,2,30
2552,3,1,7,30
2553,3,1,7,30
2554,3,1,1,30
2555,3,1,5,30
2556,3,1,5,30
2557,3,1,3,30
2558,3,1,4,30
2559,3,1,3,30
2560,3,1,6,30
2561,3,1,7,30
2562,3,1,6,30
2563,3,1,7,30
2564,3,1,6,30
2565,3,1,6,30
2566,3,1,7,30
2567,3,2,7,30
2568,3,1,7,30
2569,3,1,2,30
2570,3,1,2,30
2571,3,1,1,30
2572,3,1,1,30
2573,3,2,2,30
2574,3,1,2,30
2575,3,1,7,30
2576,3,1,3,30
2577,3,1,7,30
2578,3,1,4,30
2579,3,1,3,30
2580,3,2,3,30
2581,3,1,3,30
2582,3,1,4,30
2583,2,1,4,30
2584,3,1,4,30
2585,3,1,6,30
2586,3,1,4,30
2587,3,1,5,30
2588,3,1,5,30
2589,3,1,5,30
2590,3,1,5,30
2591,3,1,5,30
2592,3,1,5,30
2593,3,1,7,30
2594,3,1,4,30
2595,3,3,5,30
2596,2,1,6,30
2597,3,1,7,30
2598,3,1,6,30
2599,3,1,2,20
2600,3,1,6,30
2601,3,1,3,30
2602,3,1,4,30
2603,3,1,6,30
2604,3,1,6,30
2605,2,1,4,30
2606,3,2,6,30
2607,3,1,2,30
2608,3,1,3,30
2609,2,1,5,30
2610,3,1,2,30
2611,3,1,2,30
2612,3,2,2,30
2613,3,1,2,30
2614,3,1,2,30
2615,3,1,3,30
2616,3,1,2,30
2617,3,3,7,30
2618,3,1,1,30
2619,3,1,4,30
2620,3,2,3,30
2621,3,1,6,30
2622,3,1,6,30
2623,3,1,6,30
2624,3,1,6,30
2625,2,1,4,30
